Variable,Type,NumUniqueValues,Code,Description,Variable_Type,Positive Above 0,Negative Above 0,Positive Mean,Negative Mean
c3017f_index_max_dd,numerical,556,3017F,COLORECTAL CANCER SCREENING RESULTS DOCUMENTED AND REVIEWED (PV),Date_Difference,68,1465,186.93975903614458,200.3862401931201
c3017f_index_min_dd,numerical,627,3017F,COLORECTAL CANCER SCREENING RESULTS DOCUMENTED AND REVIEWED (PV),Date_Difference,78,1554,330.1686746987952,319.7151478575739
c3017f_max_min_dd,numerical,427,3017F,COLORECTAL CANCER SCREENING RESULTS DOCUMENTED AND REVIEWED (PV),Date_Difference,41,781,143.2289156626506,119.32890766445384
c3074f_claim_cnt,numerical,23,3074F,"MOST RECENT SYSTOLIC BLOOD PRESSURE LESS THAN 130 MM HG (DM), (HTN, CKD, CAD)",NA,64,1553,0.044430135222150675,0.057438364046800534
c3074f_flag,numerical,2,3074F,"MOST RECENT SYSTOLIC BLOOD PRESSURE LESS THAN 130 MM HG (DM), (HTN, CKD, CAD)",NA,64,1553,0.0206052801030264,0.022913377694498135
c3074f_index_max_dd,numerical,535,3074F,"MOST RECENT SYSTOLIC BLOOD PRESSURE LESS THAN 130 MM HG (DM), (HTN, CKD, CAD)",Date_Difference,59,1397,210.296875,190.5524790727624
c3074f_index_min_dd,numerical,653,3074F,"MOST RECENT SYSTOLIC BLOOD PRESSURE LESS THAN 130 MM HG (DM), (HTN, CKD, CAD)",Date_Difference,62,1470,348.703125,323.3799098518995
c3074f_max_min_dd,numerical,439,3074F,"MOST RECENT SYSTOLIC BLOOD PRESSURE LESS THAN 130 MM HG (DM), (HTN, CKD, CAD)",Date_Difference,35,719,138.40625,132.82743077913716
c3078f_claim_cnt,numerical,24,3078F,"MOST RECENT DIASTOLIC BLOOD PRESSURE LESS THAN 80 MM HG (HTN, CKD, CAD) (DM)",NA,78,1833,0.06278171281390857,0.07647136934358263
c3078f_flag,numerical,2,3078F,"MOST RECENT DIASTOLIC BLOOD PRESSURE LESS THAN 80 MM HG (HTN, CKD, CAD) (DM)",NA,78,1833,0.025112685125563427,0.027044572642636884
c3078f_index_max_dd,numerical,556,3078F,"MOST RECENT DIASTOLIC BLOOD PRESSURE LESS THAN 80 MM HG (HTN, CKD, CAD) (DM)",Date_Difference,71,1628,215.25641025641025,184.20349154391707
c3078f_index_min_dd,numerical,663,3078F,"MOST RECENT DIASTOLIC BLOOD PRESSURE LESS THAN 80 MM HG (HTN, CKD, CAD) (DM)",Date_Difference,76,1742,354.12820512820514,330.96726677577743
c3078f_max_min_dd,numerical,496,3078F,"MOST RECENT DIASTOLIC BLOOD PRESSURE LESS THAN 80 MM HG (HTN, CKD, CAD) (DM)",Date_Difference,40,916,138.87179487179486,146.76377523186034
c3288f_claim_cnt,numerical,14,3288F,FALLS RISK ASSESSMENT DOCUMENTED (GER),NA,50,1305,0.021249195106245976,0.030792156631305606
c3288f_flag,numerical,2,3288F,FALLS RISK ASSESSMENT DOCUMENTED (GER),NA,50,1305,0.016097875080489377,0.019254319311860956
c3288f_index_max_dd,numerical,550,3288F,FALLS RISK ASSESSMENT DOCUMENTED (GER),Date_Difference,49,1227,275.68,244.53026819923372
c3288f_index_min_dd,numerical,604,3288F,FALLS RISK ASSESSMENT DOCUMENTED (GER),Date_Difference,50,1246,313.04,318.71340996168584
c3288f_max_min_dd,numerical,284,3288F,FALLS RISK ASSESSMENT DOCUMENTED (GER),Date_Difference,6,377,37.36,74.18314176245211
c3570f_claim_cnt,numerical,8,3570F,"FINAL REPORT FOR BONE SCINTIGRAPHY STUDY INCLUDES CORRELATION WITH EXISTING RELEVANT IMAGING STUDIES (EG, X RAY, MRI, CT) CORRESPONDING TO THE SAME ANATOMICAL REGION IN QUESTION (NUC_MED)",NA,415,5274,0.17353509336767547,0.09137317969222597
c3570f_flag,numerical,2,3570F,"FINAL REPORT FOR BONE SCINTIGRAPHY STUDY INCLUDES CORRELATION WITH EXISTING RELEVANT IMAGING STUDIES (EG, X RAY, MRI, CT) CORRESPONDING TO THE SAME ANATOMICAL REGION IN QUESTION (NUC_MED)",NA,415,5274,0.13361236316806183,0.07781400770172772
c3570f_index_max_dd,numerical,639,3570F,"FINAL REPORT FOR BONE SCINTIGRAPHY STUDY INCLUDES CORRELATION WITH EXISTING RELEVANT IMAGING STUDIES (EG, X RAY, MRI, CT) CORRESPONDING TO THE SAME ANATOMICAL REGION IN QUESTION (NUC_MED)",Date_Difference,262,3149,113.4987951807229,97.62627986348123
c3570f_index_min_dd,numerical,703,3570F,"FINAL REPORT FOR BONE SCINTIGRAPHY STUDY INCLUDES CORRELATION WITH EXISTING RELEVANT IMAGING STUDIES (EG, X RAY, MRI, CT) CORRESPONDING TO THE SAME ANATOMICAL REGION IN QUESTION (NUC_MED)",Date_Difference,305,3470,185.94939759036146,141.9489950701555
c3570f_max_min_dd,numerical,456,3570F,"FINAL REPORT FOR BONE SCINTIGRAPHY STUDY INCLUDES CORRELATION WITH EXISTING RELEVANT IMAGING STUDIES (EG, X RAY, MRI, CT) CORRESPONDING TO THE SAME ANATOMICAL REGION IN QUESTION (NUC_MED)",Date_Difference,90,690,72.45060240963855,44.32271520667425
c36415_claim_cnt,numerical,68,36415,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE,NA,1899,39500,3.155827430779137,2.467311919972852
c36415_flag,numerical,2,36415,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE,NA,1899,39500,0.6113972955569865,0.5827935730410021
c36415_index_max_dd,numerical,732,36415,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE,Date_Difference,1339,30033,90.25803054239073,98.84643037974683
c36415_index_min_dd,numerical,732,36415,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE,Date_Difference,1732,36541,391.2722485518694,365.7388101265823
c36415_max_min_dd,numerical,732,36415,COLLECTION OF VENOUS BLOOD BY VENIPUNCTURE,Date_Difference,1397,27810,301.01421800947867,266.89237974683545
c36620_claim_cnt,numerical,5,36620,"ARTERIAL CATHETERIZATION OR CANNULATION FOR SAMPLING, MONITORING OR TRANSFUSION (SEPARATE PROCEDURE); PERCUTANEOUS",NA,21,1078,0.0077269800386349004,0.017454298655886213
c36620_flag,numerical,2,36620,"ARTERIAL CATHETERIZATION OR CANNULATION FOR SAMPLING, MONITORING OR TRANSFUSION (SEPARATE PROCEDURE); PERCUTANEOUS",NA,21,1078,0.006761107533805538,0.015905100550334183
c36620_index_max_dd,numerical,446,36620,"ARTERIAL CATHETERIZATION OR CANNULATION FOR SAMPLING, MONITORING OR TRANSFUSION (SEPARATE PROCEDURE); PERCUTANEOUS",Date_Difference,21,680,351.04761904761904,191.2226345083488
c36620_index_min_dd,numerical,447,36620,"ARTERIAL CATHETERIZATION OR CANNULATION FOR SAMPLING, MONITORING OR TRANSFUSION (SEPARATE PROCEDURE); PERCUTANEOUS",Date_Difference,21,685,355.6190476190476,197.96567717996288
c36620_max_min_dd,numerical,44,36620,"ARTERIAL CATHETERIZATION OR CANNULATION FOR SAMPLING, MONITORING OR TRANSFUSION (SEPARATE PROCEDURE); PERCUTANEOUS",Date_Difference,3,44,4.571428571428571,6.7430426716141
c38571_claim_cnt,numerical,6,38571,"LAPAROSCOPY, SURGICAL; WITH BILATERAL TOTAL PELVIC LYMPHADENECTOMY",NA,13,2067,0.006117192530585963,0.04160703483482597
c38571_flag,numerical,2,38571,"LAPAROSCOPY, SURGICAL; WITH BILATERAL TOTAL PELVIC LYMPHADENECTOMY",NA,13,2067,0.004185447520927237,0.030497071277867122
c38571_index_max_dd,numerical,437,38571,"LAPAROSCOPY, SURGICAL; WITH BILATERAL TOTAL PELVIC LYMPHADENECTOMY",Date_Difference,13,852,392.2307692307692,99.90759554910498
c38571_index_min_dd,numerical,439,38571,"LAPAROSCOPY, SURGICAL; WITH BILATERAL TOTAL PELVIC LYMPHADENECTOMY",Date_Difference,13,855,392.2307692307692,100.60280599903241
c38571_max_min_dd,numerical,8,38571,"LAPAROSCOPY, SURGICAL; WITH BILATERAL TOTAL PELVIC LYMPHADENECTOMY",Date_Difference,0,6,0,0.6952104499274311
c4004f_claim_cnt,numerical,19,4004F,"PATIENT SCREENED FOR TOBACCO USE AND RECEIVED TOBACCO CESSATION INTERVENTION (COUNSELING, PHARMACOTHERAPY, OR BOTH), IF IDENTIFIED AS A TOBACCO USER (PV, CAD)",NA,55,1229,0.03895685769478429,0.03737256001298375
c4004f_flag,numerical,2,4004F,"PATIENT SCREENED FOR TOBACCO USE AND RECEIVED TOBACCO CESSATION INTERVENTION (COUNSELING, PHARMACOTHERAPY, OR BOTH), IF IDENTIFIED AS A TOBACCO USER (PV, CAD)",NA,55,1229,0.017707662588538314,0.018132994968794724
c4004f_index_max_dd,numerical,530,4004F,"PATIENT SCREENED FOR TOBACCO USE AND RECEIVED TOBACCO CESSATION INTERVENTION (COUNSELING, PHARMACOTHERAPY, OR BOTH), IF IDENTIFIED AS A TOBACCO USER (PV, CAD)",Date_Difference,47,1109,253.5090909090909,236.9886086248983
c4004f_index_min_dd,numerical,564,4004F,"PATIENT SCREENED FOR TOBACCO USE AND RECEIVED TOBACCO CESSATION INTERVENTION (COUNSELING, PHARMACOTHERAPY, OR BOTH), IF IDENTIFIED AS A TOBACCO USER (PV, CAD)",Date_Difference,52,1169,386.3272727272727,331.04882017900735
c4004f_max_min_dd,numerical,303,4004F,"PATIENT SCREENED FOR TOBACCO USE AND RECEIVED TOBACCO CESSATION INTERVENTION (COUNSELING, PHARMACOTHERAPY, OR BOTH), IF IDENTIFIED AS A TOBACCO USER (PV, CAD)",Date_Difference,21,476,132.8181818181818,94.06021155410903
c4040f_claim_cnt,numerical,28,4040F,"PNEUMOCOCCAL VACCINE ADMINISTERED OR PREVIOUSLY RECEIVED (COPD) (PV), (IBD)",NA,162,2890,0.15132002575660014,0.1210145034451215
c4040f_flag,numerical,2,4040F,"PNEUMOCOCCAL VACCINE ADMINISTERED OR PREVIOUSLY RECEIVED (COPD) (PV), (IBD)",NA,162,2890,0.05215711526078558,0.04263983357186066
c4040f_index_max_dd,numerical,645,4040F,"PNEUMOCOCCAL VACCINE ADMINISTERED OR PREVIOUSLY RECEIVED (COPD) (PV), (IBD)",Date_Difference,131,2514,199.16666666666666,189.99584775086504
c4040f_index_min_dd,numerical,698,4040F,"PNEUMOCOCCAL VACCINE ADMINISTERED OR PREVIOUSLY RECEIVED (COPD) (PV), (IBD)",Date_Difference,146,2735,362.15432098765433,337.25640138408306
c4040f_max_min_dd,numerical,595,4040F,"PNEUMOCOCCAL VACCINE ADMINISTERED OR PREVIOUSLY RECEIVED (COPD) (PV), (IBD)",Date_Difference,88,1557,162.98765432098764,147.260553633218
c4048f_claim_cnt,numerical,10,4048F,"DOCUMENTATION THAT ADMINISTRATION OF PROPHYLACTIC PARENTERAL ANTIBIOTIC WAS INITIATED WITHIN 1 HOUR (IF FLUOROQUINOLONE OR VANCOMYCIN, 2 HOURS) PRIOR TO SURGICAL INCISION (OR START OF PROCEDURE WHEN NO INCISION IS REQUIRED) AS ORDERED (PERI 2)",NA,71,1221,0.03219575016097875,0.026115053779305664
c4048f_flag,numerical,2,4048F,"DOCUMENTATION THAT ADMINISTRATION OF PROPHYLACTIC PARENTERAL ANTIBIOTIC WAS INITIATED WITHIN 1 HOUR (IF FLUOROQUINOLONE OR VANCOMYCIN, 2 HOURS) PRIOR TO SURGICAL INCISION (OR START OF PROCEDURE WHEN NO INCISION IS REQUIRED) AS ORDERED (PERI 2)",NA,71,1221,0.022858982614294913,0.01801496082741933
c4048f_index_max_dd,numerical,572,4048F,"DOCUMENTATION THAT ADMINISTRATION OF PROPHYLACTIC PARENTERAL ANTIBIOTIC WAS INITIATED WITHIN 1 HOUR (IF FLUOROQUINOLONE OR VANCOMYCIN, 2 HOURS) PRIOR TO SURGICAL INCISION (OR START OF PROCEDURE WHEN NO INCISION IS REQUIRED) AS ORDERED (PERI 2)",Date_Difference,69,1097,377.8169014084507,313.14004914004914
c4048f_index_min_dd,numerical,578,4048F,"DOCUMENTATION THAT ADMINISTRATION OF PROPHYLACTIC PARENTERAL ANTIBIOTIC WAS INITIATED WITHIN 1 HOUR (IF FLUOROQUINOLONE OR VANCOMYCIN, 2 HOURS) PRIOR TO SURGICAL INCISION (OR START OF PROCEDURE WHEN NO INCISION IS REQUIRED) AS ORDERED (PERI 2)",Date_Difference,69,1121,404.5774647887324,345.46437346437347
c4048f_max_min_dd,numerical,163,4048F,"DOCUMENTATION THAT ADMINISTRATION OF PROPHYLACTIC PARENTERAL ANTIBIOTIC WAS INITIATED WITHIN 1 HOUR (IF FLUOROQUINOLONE OR VANCOMYCIN, 2 HOURS) PRIOR TO SURGICAL INCISION (OR START OF PROCEDURE WHEN NO INCISION IS REQUIRED) AS ORDERED (PERI 2)",Date_Difference,10,221,26.760563380281692,32.32432432432432
c4250f_claim_cnt,numerical,12,4250F,"ACTIVE WARMING USED INTRAOPERATIVELY FOR THE PURPOSE OF MAINTAINING NORMOTHERMIA, OR AT LEAST 1 BODY TEMPERATURE EQUAL TO OR GREATER THAN 36 DEGREES CENTIGRADE (OR 96.8 DEGREES FAHRENHEIT) RECORDED WITHIN THE 30 MINUTES IMMEDIATELY BEFORE OR THE 15 MINUTES IMMEDIATELY AFTER ANESTHESIA END TIME (CRIT)",NA,78,1436,0.03477141017385705,0.030039688980037477
c4250f_flag,numerical,2,4250F,"ACTIVE WARMING USED INTRAOPERATIVELY FOR THE PURPOSE OF MAINTAINING NORMOTHERMIA, OR AT LEAST 1 BODY TEMPERATURE EQUAL TO OR GREATER THAN 36 DEGREES CENTIGRADE (OR 96.8 DEGREES FAHRENHEIT) RECORDED WITHIN THE 30 MINUTES IMMEDIATELY BEFORE OR THE 15 MINUTES IMMEDIATELY AFTER ANESTHESIA END TIME (CRIT)",NA,78,1436,0.025112685125563427,0.021187128376883014
c4250f_index_max_dd,numerical,594,4250F,"ACTIVE WARMING USED INTRAOPERATIVELY FOR THE PURPOSE OF MAINTAINING NORMOTHERMIA, OR AT LEAST 1 BODY TEMPERATURE EQUAL TO OR GREATER THAN 36 DEGREES CENTIGRADE (OR 96.8 DEGREES FAHRENHEIT) RECORDED WITHIN THE 30 MINUTES IMMEDIATELY BEFORE OR THE 15 MINUTES IMMEDIATELY AFTER ANESTHESIA END TIME (CRIT)",Date_Difference,74,1269,365.4230769230769,288.0174094707521
c4250f_index_min_dd,numerical,604,4250F,"ACTIVE WARMING USED INTRAOPERATIVELY FOR THE PURPOSE OF MAINTAINING NORMOTHERMIA, OR AT LEAST 1 BODY TEMPERATURE EQUAL TO OR GREATER THAN 36 DEGREES CENTIGRADE (OR 96.8 DEGREES FAHRENHEIT) RECORDED WITHIN THE 30 MINUTES IMMEDIATELY BEFORE OR THE 15 MINUTES IMMEDIATELY AFTER ANESTHESIA END TIME (CRIT)",Date_Difference,76,1296,391.5897435897436,312.9240947075209
c4250f_max_min_dd,numerical,158,4250F,"ACTIVE WARMING USED INTRAOPERATIVELY FOR THE PURPOSE OF MAINTAINING NORMOTHERMIA, OR AT LEAST 1 BODY TEMPERATURE EQUAL TO OR GREATER THAN 36 DEGREES CENTIGRADE (OR 96.8 DEGREES FAHRENHEIT) RECORDED WITHIN THE 30 MINUTES IMMEDIATELY BEFORE OR THE 15 MINUTES IMMEDIATELY AFTER ANESTHESIA END TIME (CRIT)",Date_Difference,12,208,26.166666666666668,24.9066852367688
c4255f_claim_cnt,numerical,12,4255F,"DURATION OF GENERAL OR NEURAXIAL ANESTHESIA 60 MINUTES OR LONGER, AS DOCUMENTED IN THE ANESTHESIA RECORD (CRIT) (PERI2)",NA,74,1323,0.03316162266580811,0.027619989081841923
c4255f_flag,numerical,2,4255F,"DURATION OF GENERAL OR NEURAXIAL ANESTHESIA 60 MINUTES OR LONGER, AS DOCUMENTED IN THE ANESTHESIA RECORD (CRIT) (PERI2)",NA,74,1323,0.023824855119124275,0.01951989612995559
c4255f_index_max_dd,numerical,574,4255F,"DURATION OF GENERAL OR NEURAXIAL ANESTHESIA 60 MINUTES OR LONGER, AS DOCUMENTED IN THE ANESTHESIA RECORD (CRIT) (PERI2)",Date_Difference,70,1158,362.97297297297297,284.16402116402116
c4255f_index_min_dd,numerical,588,4255F,"DURATION OF GENERAL OR NEURAXIAL ANESTHESIA 60 MINUTES OR LONGER, AS DOCUMENTED IN THE ANESTHESIA RECORD (CRIT) (PERI2)",Date_Difference,72,1183,390.27027027027026,308.94860166288737
c4255f_max_min_dd,numerical,150,4255F,"DURATION OF GENERAL OR NEURAXIAL ANESTHESIA 60 MINUTES OR LONGER, AS DOCUMENTED IN THE ANESTHESIA RECORD (CRIT) (PERI2)",Date_Difference,11,181,27.2972972972973,24.784580498866212
c43239_claim_cnt,numerical,8,43239,"ESOPHAGOGASTRODUODENOSCOPY, FLEXIBLE, TRANSORAL; WITH BIOPSY, SINGLE OR MULTIPLE",NA,109,2775,0.05054732775273664,0.06084659987901501
c43239_flag,numerical,2,43239,"ESOPHAGOGASTRODUODENOSCOPY, FLEXIBLE, TRANSORAL; WITH BIOPSY, SINGLE OR MULTIPLE",NA,109,2775,0.035093367675466836,0.04094309278958939
c43239_index_max_dd,numerical,699,43239,"ESOPHAGOGASTRODUODENOSCOPY, FLEXIBLE, TRANSORAL; WITH BIOPSY, SINGLE OR MULTIPLE",Date_Difference,106,2699,279.42201834862385,268.62882882882883
c43239_index_min_dd,numerical,708,43239,"ESOPHAGOGASTRODUODENOSCOPY, FLEXIBLE, TRANSORAL; WITH BIOPSY, SINGLE OR MULTIPLE",Date_Difference,106,2710,289.8348623853211,292.59747747747747
c43239_max_min_dd,numerical,210,43239,"ESOPHAGOGASTRODUODENOSCOPY, FLEXIBLE, TRANSORAL; WITH BIOPSY, SINGLE OR MULTIPLE",Date_Difference,6,262,10.412844036697248,23.96864864864865
c45378_claim_cnt,numerical,5,45378,"COLONOSCOPY, FLEXIBLE; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",NA,78,1806,0.03412749517063748,0.03498236865013205
c45378_flag,numerical,2,45378,"COLONOSCOPY, FLEXIBLE; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",NA,78,1806,0.025112685125563427,0.026646207415494932
c45378_index_max_dd,numerical,652,45378,"COLONOSCOPY, FLEXIBLE; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",Date_Difference,78,1774,336.46153846153845,301.389811738649
c45378_index_min_dd,numerical,646,45378,"COLONOSCOPY, FLEXIBLE; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",Date_Difference,78,1775,337.1923076923077,306.8272425249169
c45378_max_min_dd,numerical,39,45378,"COLONOSCOPY, FLEXIBLE; DIAGNOSTIC, INCLUDING COLLECTION OF SPECIMEN(S) BY BRUSHING OR WASHING, WHEN PERFORMED (SEPARATE PROCEDURE)",Date_Difference,2,50,0.7307692307692307,5.437430786267996
c45380_claim_cnt,numerical,7,45380,"COLONOSCOPY, FLEXIBLE; WITH BIOPSY, SINGLE OR MULTIPLE",NA,119,2837,0.05215711526078558,0.059518715788541836
c45380_flag,numerical,2,45380,"COLONOSCOPY, FLEXIBLE; WITH BIOPSY, SINGLE OR MULTIPLE",NA,119,2837,0.03831294269156471,0.041857857385248685
c45380_index_max_dd,numerical,712,45380,"COLONOSCOPY, FLEXIBLE; WITH BIOPSY, SINGLE OR MULTIPLE",Date_Difference,114,2782,285.10084033613447,304.5946422277053
c45380_index_min_dd,numerical,710,45380,"COLONOSCOPY, FLEXIBLE; WITH BIOPSY, SINGLE OR MULTIPLE",Date_Difference,114,2782,297.8487394957983,314.34014804370815
c45380_max_min_dd,numerical,83,45380,"COLONOSCOPY, FLEXIBLE; WITH BIOPSY, SINGLE OR MULTIPLE",Date_Difference,4,93,12.747899159663865,9.74550581600282
c45385_claim_cnt,numerical,8,45385,"COLONOSCOPY, FLEXIBLE; WITH REMOVAL OF TUMOR(S), POLYP(S), OR OTHER LESION(S) BY SNARE TECHNIQUE",NA,99,2492,0.04475209272376046,0.05335143190167756
c45385_flag,numerical,2,45385,"COLONOSCOPY, FLEXIBLE; WITH REMOVAL OF TUMOR(S), POLYP(S), OR OTHER LESION(S) BY SNARE TECHNIQUE",NA,99,2492,0.03187379265936896,0.036767635038434866
c45385_index_max_dd,numerical,708,45385,"COLONOSCOPY, FLEXIBLE; WITH REMOVAL OF TUMOR(S), POLYP(S), OR OTHER LESION(S) BY SNARE TECHNIQUE",Date_Difference,96,2463,300.9191919191919,312.4815409309791
c45385_index_min_dd,numerical,707,45385,"COLONOSCOPY, FLEXIBLE; WITH REMOVAL OF TUMOR(S), POLYP(S), OR OTHER LESION(S) BY SNARE TECHNIQUE",Date_Difference,96,2466,308.75757575757575,320.89125200642053
c45385_max_min_dd,numerical,82,45385,"COLONOSCOPY, FLEXIBLE; WITH REMOVAL OF TUMOR(S), POLYP(S), OR OTHER LESION(S) BY SNARE TECHNIQUE",Date_Difference,3,88,7.838383838383838,8.409711075441413
c51700_claim_cnt,numerical,13,51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE AND/OR INSTILLATION",NA,82,1225,0.047327752736638765,0.02778228602623309
c51700_flag,numerical,2,51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE AND/OR INSTILLATION",NA,82,1225,0.026400515132002575,0.018073977898107028
c51700_index_max_dd,numerical,490,51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE AND/OR INSTILLATION",Date_Difference,80,1171,231.84146341463415,197.6342857142857
c51700_index_min_dd,numerical,525,51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE AND/OR INSTILLATION",Date_Difference,81,1185,286.7317073170732,226.37795918367348
c51700_max_min_dd,numerical,171,51700,"BLADDER IRRIGATION, SIMPLE, LAVAGE AND/OR INSTILLATION",Date_Difference,32,332,54.890243902439025,28.743673469387755
c51702_claim_cnt,numerical,29,51702,"INSERTION OF TEMPORARY INDWELLING BLADDER CATHETER; SIMPLE (EG, FOLEY)",NA,157,2906,0.13554410817772053,0.10180444693627631
c51702_flag,numerical,2,51702,"INSERTION OF TEMPORARY INDWELLING BLADDER CATHETER; SIMPLE (EG, FOLEY)",NA,157,2906,0.05054732775273664,0.042875901854611445
c51702_index_max_dd,numerical,614,51702,"INSERTION OF TEMPORARY INDWELLING BLADDER CATHETER; SIMPLE (EG, FOLEY)",Date_Difference,145,2691,206.8343949044586,164.77666896077082
c51702_index_min_dd,numerical,673,51702,"INSERTION OF TEMPORARY INDWELLING BLADDER CATHETER; SIMPLE (EG, FOLEY)",Date_Difference,151,2763,281.90445859872614,223.97453544390916
c51702_max_min_dd,numerical,410,51702,"INSERTION OF TEMPORARY INDWELLING BLADDER CATHETER; SIMPLE (EG, FOLEY)",Date_Difference,71,1110,75.07006369426752,59.197866483138334
c51741_claim_cnt,numerical,15,51741,"COMPLEX UROFLOWMETRY (EG, CALIBRATED ELECTRONIC EQUIPMENT)",NA,119,2403,0.08982614294913072,0.05950396152086991
c51741_flag,numerical,2,51741,"COMPLEX UROFLOWMETRY (EG, CALIBRATED ELECTRONIC EQUIPMENT)",NA,119,2403,0.03831294269156471,0.03545450521563362
c51741_index_max_dd,numerical,664,51741,"COMPLEX UROFLOWMETRY (EG, CALIBRATED ELECTRONIC EQUIPMENT)",Date_Difference,118,2334,277.84033613445376,257.44777361631293
c51741_index_min_dd,numerical,692,51741,"COMPLEX UROFLOWMETRY (EG, CALIBRATED ELECTRONIC EQUIPMENT)",Date_Difference,118,2365,419.00840336134456,335.1023720349563
c51741_max_min_dd,numerical,414,51741,"COMPLEX UROFLOWMETRY (EG, CALIBRATED ELECTRONIC EQUIPMENT)",Date_Difference,58,744,141.16806722689077,77.65459841864336
c51798_claim_cnt,numerical,22,51798,"MEASUREMENT OF POST-VOIDING RESIDUAL URINE AND/OR BLADDER CAPACITY BY ULTRASOUND, NON-IMAGING",NA,474,9309,0.3792659368963297,0.285583605057763
c51798_flag,numerical,2,51798,"MEASUREMENT OF POST-VOIDING RESIDUAL URINE AND/OR BLADDER CAPACITY BY ULTRASOUND, NON-IMAGING",NA,474,9309,0.15260785576303929,0.13734747775794148
c51798_index_max_dd,numerical,729,51798,"MEASUREMENT OF POST-VOIDING RESIDUAL URINE AND/OR BLADDER CAPACITY BY ULTRASOUND, NON-IMAGING",Date_Difference,451,8786,240.87130801687763,193.59684176603287
c51798_index_min_dd,numerical,732,51798,"MEASUREMENT OF POST-VOIDING RESIDUAL URINE AND/OR BLADDER CAPACITY BY ULTRASOUND, NON-IMAGING",Date_Difference,462,9063,377.56962025316454,302.9080459770115
c51798_max_min_dd,numerical,699,51798,"MEASUREMENT OF POST-VOIDING RESIDUAL URINE AND/OR BLADDER CAPACITY BY ULTRASOUND, NON-IMAGING",Date_Difference,247,3996,136.6983122362869,109.31120421097862
c52000_claim_cnt,numerical,11,52000,CYSTOURETHROSCOPY (SEPARATE PROCEDURE),NA,272,4805,0.1210560206052801,0.09540109476666125
c52000_flag,numerical,2,52000,CYSTOURETHROSCOPY (SEPARATE PROCEDURE),NA,272,4805,0.0875724404378622,0.07089425616359532
c52000_index_max_dd,numerical,719,52000,CYSTOURETHROSCOPY (SEPARATE PROCEDURE),Date_Difference,266,4636,268.8639705882353,225.72840790842872
c52000_index_min_dd,numerical,725,52000,CYSTOURETHROSCOPY (SEPARATE PROCEDURE),Date_Difference,270,4656,310.14338235294116,256.185848074922
c52000_max_min_dd,numerical,374,52000,CYSTOURETHROSCOPY (SEPARATE PROCEDURE),Date_Difference,55,632,41.279411764705884,30.457440166493235
c52281_claim_cnt,numerical,11,52281,"CYSTOURETHROSCOPY, WITH CALIBRATION AND/OR DILATION OF URETHRAL STRICTURE OR STENOSIS, WITH OR WITHOUT MEATOTOMY, WITH OR WITHOUT INJECTION PROCEDURE FOR CYSTOGRAPHY, MALE OR FEMALE",NA,50,769,0.02414681262073406,0.01571329507059917
c52281_flag,numerical,2,52281,"CYSTOURETHROSCOPY, WITH CALIBRATION AND/OR DILATION OF URETHRAL STRICTURE OR STENOSIS, WITH OR WITHOUT MEATOTOMY, WITH OR WITHOUT INJECTION PROCEDURE FOR CYSTOGRAPHY, MALE OR FEMALE",NA,50,769,0.016097875080489377,0.011346031839709636
c52281_index_max_dd,numerical,445,52281,"CYSTOURETHROSCOPY, WITH CALIBRATION AND/OR DILATION OF URETHRAL STRICTURE OR STENOSIS, WITH OR WITHOUT MEATOTOMY, WITH OR WITHOUT INJECTION PROCEDURE FOR CYSTOGRAPHY, MALE OR FEMALE",Date_Difference,47,726,329.74,254.0221066319896
